trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3547,False,"{'a': 0.6, 'e': 0.3711169}",25,14,-3.3246414787973855,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
3548,False,"{'a': 0.6, 'e': 0.37076220000000004}",35,0,-23.261560407324335,"{0: 30, 1: 3, 2: 1, 3: 0, 4: 1}",1
3549,False,"{'a': 0.6, 'e': 0.37040740000000005}",20,3,1.4037875256370942,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
3550,False,"{'a': 0.6, 'e': 0.37005250000000006}",20,11,9.900183952185756,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
3551,False,"{'a': 0.6, 'e': 0.36969750000000007}",20,14,12.567459223783567,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3552,False,"{'a': 0.6, 'e': 0.36934240000000007}",30,0,-53.48285464930982,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
3553,False,"{'a': 0.6, 'e': 0.36898720000000007}",20,4,-87.50454343987285,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 2}",1
3554,False,"{'a': 0.6, 'e': 0.36863190000000007}",25,15,-7.555535420575949,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
3555,False,"{'a': 0.6, 'e': 0.36827650000000006}",30,11,-23.05952947893617,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 0}",1
3556,False,"{'a': 0.6, 'e': 0.36792100000000005}",20,13,8.893918396655295,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
3557,False,"{'a': 0.6, 'e': 0.36756540000000004}",20,12,13.259321625041379,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3558,False,"{'a': 0.6, 'e': 0.3672097}",30,8,7.432757239797974,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
3559,False,"{'a': 0.6, 'e': 0.3668539}",35,15,-43.97416460262924,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
3560,False,"{'a': 0.6, 'e': 0.366498}",25,20,8.792887762228549,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3561,False,"{'a': 0.6, 'e': 0.36614199999999997}",30,19,20.920046725110147,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3562,False,"{'a': 0.6, 'e': 0.36578589999999994}",20,14,12.252860839419595,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3563,False,"{'a': 0.6, 'e': 0.36542969999999997}",20,3,7.801205822696074,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
3564,False,"{'a': 0.6, 'e': 0.3650734}",20,7,16.60241249411367,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
3565,False,"{'a': 0.6, 'e': 0.364717}",20,11,-16.622818799124477,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
3566,False,"{'a': 0.6, 'e': 0.36436050000000003}",25,6,21.615347517612477,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
3567,False,"{'a': 0.6, 'e': 0.36400390000000005}",25,17,5.942480043623833,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3568,False,"{'a': 0.6, 'e': 0.36364720000000006}",25,15,-4.71001392941924,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
3569,False,"{'a': 0.6, 'e': 0.36329040000000007}",25,4,11.671336650176501,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
3570,False,"{'a': 0.6, 'e': 0.3629335000000001}",20,16,7.88002372329515,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3571,False,"{'a': 0.6, 'e': 0.3625765000000001}",20,13,-7.951304812209152,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
3572,False,"{'a': 0.6, 'e': 0.3622194000000001}",30,5,-15.189260767378764,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",1
3573,False,"{'a': 0.6, 'e': 0.3618622000000001}",25,16,-16.0584426179674,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
3574,False,"{'a': 0.6, 'e': 0.3615049000000001}",30,21,6.743904721904638,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3575,False,"{'a': 0.6, 'e': 0.36114750000000007}",30,21,6.230616931784564,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3576,False,"{'a': 0.6, 'e': 0.36079000000000006}",25,14,-55.145809880817396,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
3577,False,"{'a': 0.6, 'e': 0.36043240000000004}",20,5,11.564180492135648,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
3578,False,"{'a': 0.6, 'e': 0.3600747}",20,2,16.529032319029735,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
3579,False,"{'a': 0.6, 'e': 0.3597169}",35,0,-77.48243717843921,"{0: 29, 1: 0, 2: 4, 3: 0, 4: 2}",0
3580,False,"{'a': 0.6, 'e': 0.359359}",20,7,7.473579154072777,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
3581,False,"{'a': 0.6, 'e': 0.35900099999999996}",25,15,0.7849344212262463,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
3582,False,"{'a': 0.6, 'e': 0.3586429}",25,0,-47.07023250123166,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
3583,False,"{'a': 0.6, 'e': 0.3582847}",25,5,-62.198101587143235,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",1
3584,False,"{'a': 0.6, 'e': 0.35792640000000003}",30,7,-7.498965508983752,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 0}",1
3585,False,"{'a': 0.6, 'e': 0.35756800000000005}",20,2,25.24465752645939,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3586,False,"{'a': 0.6, 'e': 0.35720950000000007}",30,2,-39.39695523386233,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 1}",1
3587,False,"{'a': 0.6, 'e': 0.3568509000000001}",20,5,-37.13118650598004,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
3588,False,"{'a': 0.6, 'e': 0.3564922000000001}",20,16,5.846471533826397,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3589,False,"{'a': 0.6, 'e': 0.3561334000000001}",30,0,12.950708550265453,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
3590,False,"{'a': 0.6, 'e': 0.3557745000000001}",25,15,15.352013751062895,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3591,False,"{'a': 0.6, 'e': 0.3554155000000001}",20,0,-36.63715365258031,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
3592,False,"{'a': 0.6, 'e': 0.3550564000000001}",20,10,-10.810883268604165,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
3593,False,"{'a': 0.6, 'e': 0.3546972000000001}",25,0,-21.763046982899837,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
3594,False,"{'a': 0.6, 'e': 0.3543379000000001}",30,18,0.6812557439067475,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
3595,False,"{'a': 0.6, 'e': 0.3539785000000001}",30,20,18.74040493377174,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3596,False,"{'a': 0.6, 'e': 0.35361900000000007}",20,0,-35.10914152009293,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
3597,False,"{'a': 0.6, 'e': 0.35325940000000006}",20,0,-59.16162452926192,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
3598,False,"{'a': 0.6, 'e': 0.35289970000000004}",20,16,6.3231197540564885,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3599,False,"{'a': 0.6, 'e': 0.3525399}",25,4,5.189871993956806,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
3600,False,"{'a': 0.6, 'e': 0.35218}",20,8,8.934530451580713,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3601,False,"{'a': 0.6, 'e': 0.35181999999999997}",20,16,8.38766582795507,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3602,False,"{'a': 0.6, 'e': 0.3514599}",25,0,22.385219163258245,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
3603,False,"{'a': 0.6, 'e': 0.3510997}",25,8,11.492247729351554,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
3604,False,"{'a': 0.6, 'e': 0.35073940000000003}",30,11,-15.717957054092688,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 0}",1
3605,False,"{'a': 0.6, 'e': 0.35037900000000005}",20,8,9.422069807542822,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3606,False,"{'a': 0.6, 'e': 0.35001850000000007}",25,9,-97.78181668913886,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 2}",1
3607,False,"{'a': 0.6, 'e': 0.3496579000000001}",35,11,-37.972754309079264,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 1}",1
3608,False,"{'a': 0.6, 'e': 0.3492972000000001}",20,10,6.312787732778651,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3609,False,"{'a': 0.6, 'e': 0.3489364000000001}",25,18,-37.69556341958421,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
3610,False,"{'a': 0.6, 'e': 0.3485755000000001}",20,8,-72.44710421075081,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
3611,False,"{'a': 0.6, 'e': 0.3482145000000001}",25,11,27.797986028028525,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3612,False,"{'a': 0.6, 'e': 0.3478534000000001}",20,7,23.599455118830832,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3613,False,"{'a': 0.6, 'e': 0.3474922000000001}",20,0,-7.787737681653377,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
3614,False,"{'a': 0.6, 'e': 0.3471309000000001}",20,6,13.231725005156889,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3615,False,"{'a': 0.6, 'e': 0.34676950000000006}",20,7,16.967012721097674,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
3616,False,"{'a': 0.6, 'e': 0.34640800000000005}",20,13,-0.5108281996162571,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
3617,False,"{'a': 0.6, 'e': 0.34604640000000003}",20,4,-19.388921546181166,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
3618,False,"{'a': 0.6, 'e': 0.3456847}",20,10,-36.26385807772232,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
3619,False,"{'a': 0.6, 'e': 0.3453229}",20,11,-20.445099711141655,"{0: 5, 1: 2, 2: 2, 3: 0, 4: 0}",1
3620,False,"{'a': 0.6, 'e': 0.34496099999999996}",20,14,-7.350896400267142,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
3621,False,"{'a': 0.6, 'e': 0.344599}",20,0,-15.718328498551589,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
3622,False,"{'a': 0.6, 'e': 0.3442369}",25,9,-16.723250998906618,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
3623,False,"{'a': 0.6, 'e': 0.34387470000000003}",25,13,-14.562826874736793,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
3624,False,"{'a': 0.6, 'e': 0.34351240000000005}",20,6,5.92818006192207,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
3625,False,"{'a': 0.6, 'e': 0.34315000000000007}",30,16,-64.48038375160623,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 1}",1
3626,False,"{'a': 0.6, 'e': 0.3427875000000001}",20,2,22.66116005893072,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3627,False,"{'a': 0.6, 'e': 0.3424249000000001}",20,14,-1.6353927942375792,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
3628,False,"{'a': 0.6, 'e': 0.3420622000000001}",25,13,25.2204656032062,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3629,False,"{'a': 0.6, 'e': 0.3416994000000001}",20,2,-67.57982365310622,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 1}",1
3630,False,"{'a': 0.6, 'e': 0.3413365000000001}",20,0,-20.22110476881223,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
3631,False,"{'a': 0.6, 'e': 0.3409735000000001}",20,0,-3.63654685707756,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
3632,False,"{'a': 0.6, 'e': 0.3406104000000001}",35,3,-22.051139139316643,"{0: 28, 1: 2, 2: 1, 3: 0, 4: 1}",1
3633,False,"{'a': 0.6, 'e': 0.3402472000000001}",30,14,19.040789941345924,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
3634,False,"{'a': 0.6, 'e': 0.33988390000000007}",20,0,-35.43926357632049,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
3635,False,"{'a': 0.6, 'e': 0.33952050000000006}",20,0,-6.992038922355751,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
3636,False,"{'a': 0.6, 'e': 0.33915700000000004}",25,5,9.872300751029345,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
3637,False,"{'a': 0.6, 'e': 0.3387934}",30,0,-19.346257516523284,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
3638,False,"{'a': 0.6, 'e': 0.3384297}",25,10,11.354705495598026,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3639,False,"{'a': 0.6, 'e': 0.3380659}",20,12,14.966184578751443,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3640,False,"{'a': 0.6, 'e': 0.337702}",25,17,17.488277842529847,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3641,False,"{'a': 0.6, 'e': 0.337338}",25,6,-48.204623654587124,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
3642,False,"{'a': 0.6, 'e': 0.33697390000000005}",25,12,17.384428145995578,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3643,False,"{'a': 0.6, 'e': 0.33660970000000007}",30,14,-49.90650895749308,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
3644,False,"{'a': 0.6, 'e': 0.3362454000000001}",20,0,5.440596220150034,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
3645,False,"{'a': 0.6, 'e': 0.3358810000000001}",30,0,-28.89176143897565,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
3646,False,"{'a': 0.6, 'e': 0.3355165000000001}",20,12,14.828661953006176,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3647,False,"{'a': 0.6, 'e': 0.3351519000000001}",20,2,8.291384126838974,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
3648,False,"{'a': 0.6, 'e': 0.3347872000000001}",30,1,29.749759265917273,"{0: 27, 1: 2, 2: 0, 3: 0, 4: 0}",1
3649,False,"{'a': 0.6, 'e': 0.3344224000000001}",20,3,18.6977721818951,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3650,False,"{'a': 0.6, 'e': 0.3340575000000001}",20,0,-6.794668401949282,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
3651,False,"{'a': 0.6, 'e': 0.3336925000000001}",20,16,8.896604731180496,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3652,False,"{'a': 0.6, 'e': 0.3333274000000001}",25,9,-12.347112053137954,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
3653,False,"{'a': 0.6, 'e': 0.3329622000000001}",20,14,11.962840312546946,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3654,False,"{'a': 0.6, 'e': 0.3325969000000001}",20,13,-5.9788502084019,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
3655,False,"{'a': 0.6, 'e': 0.33223150000000007}",25,3,-29.137919454854202,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 0}",1
3656,False,"{'a': 0.6, 'e': 0.33186600000000005}",30,20,1.255609604684123,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
3657,False,"{'a': 0.6, 'e': 0.33150040000000003}",20,0,17.589815033813537,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3658,False,"{'a': 0.6, 'e': 0.3311347}",25,0,-30.308368132750456,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
3659,False,"{'a': 0.6, 'e': 0.3307689}",20,0,28.37921718203889,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3660,False,"{'a': 0.6, 'e': 0.330403}",25,8,-21.700076097845276,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 0}",1
3661,False,"{'a': 0.6, 'e': 0.330037}",20,0,-55.941605574019356,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
3662,False,"{'a': 0.6, 'e': 0.32967090000000004}",20,6,-14.768513928971462,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
3663,False,"{'a': 0.6, 'e': 0.32930470000000006}",20,8,-20.314873098596554,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
3664,False,"{'a': 0.6, 'e': 0.3289384000000001}",25,9,-84.99478445288071,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 2}",1
3665,False,"{'a': 0.6, 'e': 0.3285720000000001}",25,8,17.99110011827457,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3666,False,"{'a': 0.6, 'e': 0.3282055000000001}",20,4,5.2487128201195725,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
3667,False,"{'a': 0.6, 'e': 0.3278389000000001}",20,11,-0.8645192239623922,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
3668,False,"{'a': 0.6, 'e': 0.3274722000000001}",30,0,-53.61926412639677,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
3669,False,"{'a': 0.6, 'e': 0.3271054000000001}",20,11,16.69226727827391,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3670,False,"{'a': 0.6, 'e': 0.3267385000000001}",20,0,4.630293853223095,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
3671,False,"{'a': 0.6, 'e': 0.3263715000000001}",20,6,11.52702332440543,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3672,False,"{'a': 0.6, 'e': 0.3260044000000001}",35,11,-49.99111458454536,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 1}",1
3673,False,"{'a': 0.6, 'e': 0.32563720000000007}",20,3,-29.618906536789364,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 0}",1
3674,False,"{'a': 0.6, 'e': 0.32526990000000006}",30,19,15.677920575100753,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
3675,False,"{'a': 0.6, 'e': 0.32490250000000004}",25,0,12.164744766473785,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
3676,False,"{'a': 0.6, 'e': 0.324535}",30,22,-3.432534993113981,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
3677,False,"{'a': 0.6, 'e': 0.3241674}",20,6,-63.50448316010853,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1
3678,False,"{'a': 0.6, 'e': 0.32379969999999997}",20,0,6.646336455839862,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
3679,False,"{'a': 0.6, 'e': 0.3234319}",25,15,-34.333709425907,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
3680,False,"{'a': 0.6, 'e': 0.323064}",35,19,28.279334914200174,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3681,False,"{'a': 0.6, 'e': 0.32269600000000004}",20,0,-21.034719109631038,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
3682,False,"{'a': 0.6, 'e': 0.32232790000000006}",20,7,3.1610175538719116,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
3683,False,"{'a': 0.6, 'e': 0.32195970000000007}",20,0,-17.96233581478397,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
3684,False,"{'a': 0.6, 'e': 0.3215914000000001}",20,3,13.07983593671215,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3685,False,"{'a': 0.6, 'e': 0.3212230000000001}",20,13,3.1248125603054833,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
3686,False,"{'a': 0.6, 'e': 0.3208545000000001}",25,6,-23.665495022597355,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
3687,False,"{'a': 0.6, 'e': 0.3204859000000001}",25,0,-12.900187663764775,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
3688,False,"{'a': 0.6, 'e': 0.3201172000000001}",20,6,3.8543394736350187,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
3689,False,"{'a': 0.6, 'e': 0.3197484000000001}",20,7,-19.05219534902738,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
3690,False,"{'a': 0.6, 'e': 0.3193795000000001}",20,8,-0.058991651594023864,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
3691,False,"{'a': 0.6, 'e': 0.3190105000000001}",25,11,-10.457576222645145,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
3692,False,"{'a': 0.6, 'e': 0.3186414000000001}",25,8,21.750668091738266,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
3693,False,"{'a': 0.6, 'e': 0.31827220000000006}",20,11,16.282096909557275,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3694,False,"{'a': 0.6, 'e': 0.31790290000000004}",20,14,11.679111144399966,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3695,False,"{'a': 0.6, 'e': 0.3175335}",20,10,15.396924244548984,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3696,False,"{'a': 0.6, 'e': 0.317164}",35,20,7.39538443202134,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
3697,False,"{'a': 0.6, 'e': 0.3167944}",20,1,23.918099734265834,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
3698,False,"{'a': 0.6, 'e': 0.3164247}",25,14,7.613327575443323,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3699,False,"{'a': 0.6, 'e': 0.3160549}",20,10,19.564704856296984,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3700,False,"{'a': 0.6, 'e': 0.31568500000000005}",25,17,16.496607427251828,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3701,False,"{'a': 0.6, 'e': 0.31531500000000007}",25,12,3.6023741492151817,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
3702,False,"{'a': 0.6, 'e': 0.3149449000000001}",20,9,14.193279051111755,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
3703,False,"{'a': 0.6, 'e': 0.3145747000000001}",30,13,14.60179213017865,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
3704,False,"{'a': 0.6, 'e': 0.3142044000000001}",20,0,27.812984907907055,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3705,False,"{'a': 0.6, 'e': 0.3138340000000001}",20,13,-2.279915157688113,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
3706,False,"{'a': 0.6, 'e': 0.3134635000000001}",20,0,9.231081009164114,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
3707,False,"{'a': 0.6, 'e': 0.3130929000000001}",20,3,14.848423751135439,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3708,False,"{'a': 0.6, 'e': 0.3127222000000001}",20,2,-6.890547542856906,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
3709,False,"{'a': 0.6, 'e': 0.3123514000000001}",25,6,18.159891557968464,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
3710,False,"{'a': 0.6, 'e': 0.3119805000000001}",20,0,-5.209597641572221,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
3711,False,"{'a': 0.6, 'e': 0.3116095000000001}",20,12,14.763875925542443,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3712,False,"{'a': 0.6, 'e': 0.3112384000000001}",30,4,-1.3312165625628973,"{0: 21, 1: 2, 2: 3, 3: 0, 4: 0}",1
3713,False,"{'a': 0.6, 'e': 0.31086720000000007}",30,16,-24.57682167491857,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
3714,False,"{'a': 0.6, 'e': 0.31049590000000005}",20,0,24.80112427997388,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
3715,False,"{'a': 0.6, 'e': 0.3101245}",25,3,0.3270975518236072,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
3716,False,"{'a': 0.6, 'e': 0.309753}",20,2,0.37911518113976417,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
3717,False,"{'a': 0.6, 'e': 0.3093814}",20,6,18.744291488624587,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
3718,False,"{'a': 0.6, 'e': 0.3090097}",35,18,20.747127225811777,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
3719,False,"{'a': 0.6, 'e': 0.3086379}",35,23,4.224330395485001,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
3720,False,"{'a': 0.6, 'e': 0.30826600000000004}",25,0,19.673155340373743,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
3721,False,"{'a': 0.6, 'e': 0.30789400000000006}",20,6,-21.084123148872685,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
3722,False,"{'a': 0.6, 'e': 0.30752190000000007}",30,24,11.265965185630932,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3723,False,"{'a': 0.6, 'e': 0.3071497000000001}",20,10,4.541023466839367,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3724,False,"{'a': 0.6, 'e': 0.3067774000000001}",20,16,5.275572366483604,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3725,False,"{'a': 0.6, 'e': 0.3064050000000001}",20,8,21.88682639244203,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3726,False,"{'a': 0.6, 'e': 0.3060325000000001}",25,12,21.88831350308578,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3727,False,"{'a': 0.6, 'e': 0.3056599000000001}",35,0,-102.67984293318027,"{0: 28, 1: 1, 2: 3, 3: 1, 4: 2}",0
3728,False,"{'a': 0.6, 'e': 0.3052872000000001}",20,13,6.479897355938482,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
3729,False,"{'a': 0.6, 'e': 0.3049144000000001}",25,11,25.833242103227338,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3730,False,"{'a': 0.6, 'e': 0.3045415000000001}",25,2,-1.445616640518606,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
